ID,Item_Outlet_Sales
FDJ40OUT018,1677.776835294118
FDS20OUT018,2675.5173000000004
FDU45OUT013,1741.69951
FDV02OUT035,2486.1711777777778
FDN09OUT046,4058.7744677165347
NCM55OUT027,4751.716177391304
FDN23OUT018,2084.8607561904764
FDY31OUT010,337.08923716814155
FDW03OUT010,225.79432058823522
FDD14OUT046,3096.203029999998
FDV23OUT017,1988.1453800000008
DRI03OUT045,2624.975247058823
FDN13OUT035,1611.9219757575754
FDF45OUT027,1666.1957093750002
FDU46OUT035,1273.9359304347824
FDB57OUT049,3704.478455737706
FDV12OUT049,1622.3015959999996
FDQ58OUT013,2235.696478
NCA18OUT017,1741.69951
FDH52OUT049,973.9460151724136
FDM24OUT018,2084.8607561904764
NCP43OUT027,4751.716177391304
NCO18OUT019,391.1322803030305
FDM32OUT017,1464.418564102564
NCL07OUT017,620.3036666666667
FDK03OUT013,4407.926396992481
FDP59OUT017,1706.6531673758873
FDQ24OUT049,4058.7744677165347
FDQ16OUT018,1677.776835294118
FDU44OUT013,2235.696478
FDH28OUT010,102.3485663865546
FDV28OUT019,102.3485663865546
FDM22OUT045,879.4070068965523
FDR56OUT046,2958.125621428572
FDV39OUT049,3302.913586111111
FDU37OUT019,212.97767058823524
FDQ11OUT010,575.5091225225228
FDX02OUT045,3704.478455737706
NCS42OUT018,1129.2937611650482
FDY57OUT027,2457.5227743119253
FDB21OUT049,3842.456637500001
FDE28OUT017,3984.3147823129248
FDQ55OUT017,1936.560275675675
FDA48OUT049,3459.525959124087
FDZ19OUT045,2624.975247058823
NCC43OUT045,4407.926396992481
NCV18OUT046,1431.7714943396227
NCA42OUT018,2084.8607561904764
FDY45OUT046,4058.7744677165347
NCC30OUT045,2486.1711777777778
FDM57OUT013,1150.31461025641
FDL09OUT010,391.1322803030305
FDB09OUT027,3223.8792590909084
FDT44OUT035,1957.4224088888886
NCT06OUT027,4751.716177391304
FDX26OUT049,3096.203029999998
FDK32OUT013,2527.8081633802817
DRA12OUT046,2207.200977777778
FDO46OUT010,487.73405242718434
FDE52OUT013,1150.31461025641
NCH42OUT045,4013.3510156862762
FDV08OUT035,620.3036666666667
FDB47OUT018,3195.417021176471
FDC28OUT010,225.79432058823522
FDD22OUT046,1780.5894371134013
FDS07OUT027,2914.0333095890414
DRI13OUT045,3704.478455737706
FDG32OUT018,3195.417021176471
FDU14OUT017,3993.597258508602
FDD28OUT019,212.97767058823524
NCP41OUT017,1936.560275675675
FDS08OUT049,2624.975247058823
FDX47OUT045,2755.237058823529
FDC53OUT019,243.1450384615385
FDQ19OUT035,4407.926396992481
FDL14OUT045,2755.237058823529
FDM33OUT019,689.7385363636363
FDA51OUT045,1780.5894371134013
FDZ27OUT018,940.6352315789472
FDT04OUT046,620.3036666666667
DRC13OUT049,2174.2892415094343
FDR16OUT027,5675.920779890766
FDQ03OUT027,5383.167574485485
FDE38OUT035,2624.975247058823
DRH23OUT027,1666.1957093750002
FDT11OUT019,508.54828307692316
FDD09OUT035,3068.702463636365
FDR40OUT045,1431.7714943396227
FDX07OUT017,3380.7012194444437
FDR07OUT035,1515.8874776119399
FDA51OUT017,1903.5311972972968
FDT59OUT019,575.5091225225228
FDF20OUT017,2958.125621428572
FDR13OUT045,1936.560275675675
FDY26OUT049,3704.478455737706
FDW04OUT017,2185.723043181817
FDK52OUT017,3984.3147823129248
FDN60OUT049,2945.0331399999995
FDM09OUT019,391.1322803030305
FDP46OUT049,1273.9359304347824
FDB50OUT019,212.97767058823524
NCQ29OUT049,3842.456637500001
FDP16OUT027,5675.920779890766
FDX33OUT018,2084.8607561904764
FDP07OUT010,487.73405242718434
FDN22OUT046,3842.456637500001
FDF39OUT049,4058.7744677165347
FDS21OUT017,973.9460151724136
NCM42OUT013,1706.6531673758873
FDK50OUT019,391.1322803030305
DRF13OUT027,3965.5480337662325
FDH35OUT018,2530.5145595744684
FDP60OUT018,1406.6850580645155
DRJ49OUT027,3223.8792590909084
NCT42OUT019,337.08923716814155
FDE38OUT049,2624.975247058823
FDI04OUT049,3302.913586111111
NCH54OUT045,2755.237058823529
FDT56OUT049,973.9460151724136
DRD15OUT018,3195.417021176471
FDV58OUT013,2846.1308301369863
FDP21OUT049,3326.0953560439552
FDH05OUT013,3459.525959124087
FDR10OUT027,3965.5480337662325
NCP06OUT045,2751.7712746268676
FDF33OUT049,1706.6531673758873
DRK37OUT013,3326.0953560439552
DRH49OUT045,1285.070091428571
FDT58OUT013,2846.4184951612897
FDD41OUT018,1406.6850580645155
FDP40OUT018,1677.776835294118
FDM51OUT027,2540.124911764706
FDO45OUT010,161.8369571428572
FDW33OUT010,225.79432058823522
FDY24OUT045,879.4070068965523
FDB10OUT010,575.5091225225228
FDM40OUT035,2284.0810930232556
NCI06OUT017,3380.7012194444437
FDW12OUT019,337.08923716814155
FDX48OUT027,3965.5480337662325
NCW05OUT027,2914.0333095890414
FDX27OUT017,1558.796063934426
DRM37OUT045,3094.00795221239
FDA38OUT045,4407.926396992481
FDR36OUT046,620.3036666666667
FDZ45OUT046,2958.125621428572
FDG05OUT017,2755.237058823529
FDK28OUT013,4407.926396992481
FDV47OUT045,1285.070091428571
FDN21OUT045,2527.8081633802817
FDP20OUT027,3223.8792590909084
FDI35OUT045,3096.203029999998
DRY23OUT013,792.7400263157896
FDA56OUT017,2185.723043181817
FDB09OUT013,1918.5776025
NCO26OUT027,3223.8792590909084
FDQ49OUT018,2084.8607561904764
FDI52OUT027,3223.8792590909084
FDZ44OUT027,3223.8792590909084
FDZ09OUT018,2530.5145595744684
FDY03OUT049,1611.9219757575754
NCG42OUT017,2185.723043181817
DRI13OUT027,5383.167574485485
FDQ32OUT013,1918.5776025
FDW16OUT035,1464.418564102564
FDU27OUT046,801.9385789473682
FDR28OUT010,391.1322803030305
FDQ49OUT010,391.1322803030305
FDS37OUT046,1936.560275675675
FDW26OUT018,3195.417021176471
FDX12OUT018,3195.417021176471
NCP06OUT013,2527.8081633802817
FDW45OUT010,337.08923716814155
NCN30OUT049,1558.796063934426
FDN24OUT049,879.4070068965523
NCL41OUT027,792.7400263157896
FDR02OUT019,288.11454687500003
FDD09OUT010,487.73405242718434
FDS33OUT010,161.8369571428572
FDU22OUT045,1957.4224088888886
FDI53OUT013,2235.696478
DRH01OUT049,2667.4028625
FDX32OUT013,2527.8081633802817
NCP30OUT018,399.839532
FDB60OUT045,3094.00795221239
FDB14OUT049,1558.796063934426
NCP02OUT035,973.9460151724136
FDJ10OUT017,2284.0810930232556
FDG34OUT046,1936.560275675675
NCB18OUT017,1273.9359304347824
FDM16OUT049,1431.7714943396227
FDW25OUT018,1129.2937611650482
FDB35OUT010,161.8369571428572
DRN11OUT013,2235.696478
FDF41OUT019,575.5091225225228
FDH16OUT045,1273.9359304347824
NCQ50OUT018,3195.417021176471
DRH23OUT018,780.202365384615
DRJ37OUT013,2235.696478
DRJ24OUT027,4244.365338823531
FDY16OUT035,3380.7012194444437
FDQ27OUT045,1706.6531673758873
FDZ33OUT045,2751.7712746268676
FDF29OUT045,1918.5776025
FDA08OUT049,2945.0331399999995
FDG31OUT046,1030.79156
FDE34OUT019,487.73405242718434
NCR30OUT027,2457.5227743119253
FDV33OUT035,4407.926396992481
DRZ24OUT018,1677.776835294118
NCL54OUT035,2846.4184951612897
FDR12OUT049,2846.4184951612897
NCC54OUT046,4058.7744677165347
DRN59OUT013,727.5229344262295
FDX50OUT019,288.11454687500003
FDV31OUT027,4244.365338823531
NCA29OUT027,4751.716177391304
FDW60OUT049,2624.975247058823
FDX08OUT017,3380.7012194444437
DRD49OUT013,3459.525959124087
FDD33OUT046,3459.525959124087
FDW35OUT013,792.7400263157896
FDJ36OUT017,1611.9219757575754
FDV51OUT035,2486.1711777777778
FDW36OUT046,1706.6531673758873
FDH35OUT046,2667.4028625
NCS30OUT027,3223.8792590909084
FDN49OUT017,698.9885447619042
FDL08OUT018,3494.855218666666
FDI09OUT013,3842.456637500001
FDP19OUT018,1899.0946299999996
FDU21OUT010,102.3485663865546
NCP41OUT045,1936.560275675675
FDY10OUT013,1741.69951
FDP12OUT018,399.839532
NCN26OUT049,1936.560275675675
FDK44OUT013,2486.1711777777778
FDC28OUT049,1936.560275675675
FDJ41OUT027,5675.920779890766
NCT29OUT035,1988.1453800000008
NCH42OUT019,575.5091225225228
FDU60OUT018,2530.5145595744684
FDS02OUT045,3094.00795221239
FDC51OUT046,2174.2892415094343
FDU03OUT013,3096.203029999998
FDX39OUT045,3704.478455737706
NCY05OUT010,102.3485663865546
NCL06OUT027,5675.920779890766
FDD32OUT035,1373.085680952381
NCN41OUT045,1918.5776025
NCX53OUT049,2207.200977777778
FDU57OUT019,337.08923716814155
FDQ23OUT046,1706.6531673758873
FDQ52OUT045,3842.456637500001
FDC14OUT045,620.3036666666667
FDY09OUT035,3068.702463636365
FDQ28OUT045,2755.237058823529
FDV25OUT046,3704.478455737706
FDJ07OUT035,1936.560275675675
DRB25OUT049,1611.9219757575754
FDK52OUT019,689.7385363636363
FDY52OUT027,1666.1957093750002
FDB28OUT046,3302.913586111111
FDT36OUT035,620.3036666666667
FDV25OUT017,3984.3147823129248
NCN07OUT027,3223.8792590909084
FDC57OUT017,2958.125621428572
FDQ03OUT018,3195.417021176471
FDU23OUT017,2846.4184951612897
NCX41OUT035,3984.3147823129248
NCD06OUT035,727.5229344262295
FDW08OUT045,1611.9219757575754
NCU29OUT017,2281.9131855421683
NCE06OUT013,2235.696478
FDV52OUT010,225.79432058823522
FDB02OUT017,3068.702463636365
NCR18OUT045,620.3036666666667
FDK16OUT049,1558.796063934426
NCQ29OUT010,575.5091225225228
FDZ01OUT019,243.1450384615385
FDW27OUT035,2419.28918630137
FDD17OUT018,3195.417021176471
FDW39OUT013,2624.975247058823
DRH59OUT045,1285.070091428571
FDS52OUT013,1706.6531673758873
FDU40OUT027,5675.920779890766
NCF54OUT013,2667.4028625
FDH46OUT045,1706.6531673758873
NCP14OUT049,1780.5894371134013
FDH50OUT049,3096.203029999998
DRF15OUT010,337.08923716814155
FDV27OUT027,2457.5227743119253
NCJ06OUT049,2174.2892415094343
FDN02OUT018,2920.2364867924534
FDQ51OUT049,801.9385789473682
FDQ07OUT017,3984.3147823129248
FDS45OUT049,1706.6531673758873
NCJ06OUT045,1918.5776025
FDD36OUT035,1936.560275675675
FDY25OUT045,3096.203029999998
FDU52OUT046,2474.211961702128
DRK47OUT017,3984.3147823129248
NCL30OUT017,2185.723043181817
FDN22OUT035,3842.456637500001
NCF30OUT027,3223.8792590909084
FDK03OUT035,4407.926396992481
FDT45OUT017,879.4070068965523
NCC54OUT027,5383.167574485485
FDP08OUT018,2920.2364867924534
FDU44OUT046,2474.211961702128
DRG39OUT035,879.4070068965523
FDU32OUT049,2174.2892415094343
FDY27OUT049,2624.975247058823
NCP54OUT013,1918.5776025
NCZ41OUT049,1988.1453800000008
DRL49OUT013,2235.696478
FDI05OUT018,1129.2937611650482
FDY56OUT045,3704.478455737706
DRC13OUT013,1918.5776025
NCV29OUT017,3068.702463636365
FDR24OUT049,1273.9359304347824
FDZ34OUT018,3715.572070967742
FDP37OUT035,1988.1453800000008
FDX08OUT027,4751.716177391304
FDS57OUT045,2284.0810930232556
NCG18OUT049,1706.6531673758873
FDK25OUT018,2530.5145595744684
FDH53OUT049,1285.070091428571
DRI59OUT018,3195.417021176471
FDA52OUT046,2486.1711777777778
FDT20OUT010,102.3485663865546
FDE36OUT019,391.1322803030305
FDI24OUT017,3068.702463636365
FDB28OUT018,2920.2364867924534
FDV11OUT017,3068.702463636365
FDP01OUT046,2474.211961702128
FDD34OUT027,3965.5480337662325
FDJ50OUT027,1666.1957093750002
FDZ44OUT013,1822.8202315789476
DRO59OUT035,1285.070091428571
DRB48OUT045,698.9885447619042
FDR21OUT018,2530.5145595744684
NCE42OUT010,575.5091225225228
FDO23OUT046,1558.796063934426
NCE30OUT018,3195.417021176471
FDQ22OUT035,620.3036666666667
FDY01OUT045,1957.4224088888886
FDS08OUT017,2624.975247058823
FDG28OUT018,3494.855218666666
FDQ51OUT018,940.6352315789472
FDB05OUT017,4407.926396992481
FDO56OUT049,1936.560275675675
FDE02OUT018,1129.2937611650482
FDN45OUT017,3984.3147823129248
FDS09OUT013,727.5229344262295
NCA54OUT018,2675.5173000000004
FDP09OUT010,487.73405242718434
FDC53OUT045,1622.3015959999996
NCM55OUT017,3380.7012194444437
FDL09OUT018,2530.5145595744684
FDA11OUT019,212.97767058823524
